Date,portfolio_plot,benchmark_plot,es_only_plot,es_weighted_plot,alts_weighted_plot
2015-07-14,5952405.5544243185,2234387.45681637,3539274.8759372905,2595666.0067272778,2484441.435970187
2015-07-15,5967876.1560532125,2236779.1655593943,3542820.092055698,2597112.229898661,2489514.3719565435
2015-07-16,6025998.014677237,2250332.181769865,3562909.6500600083,2605290.804153156,2505920.312243213
2015-07-17,6068703.89134946,2252192.3996811057,3566002.5016844543,2606406.027293139,2522606.928590706
2015-07-20,6087553.884471868,2255647.0900876964,3571784.126537055,2608463.4616404376,2528451.109281353
2015-07-21,6072714.811691218,2247674.7276109494,3558441.915338746,2603726.501789972,2526879.393214328
2015-07-22,6022776.18586273,2240765.3467977685,3546878.6656335453,2599618.5784052787,2510086.424831659
2015-07-23,6011189.425970275,2230667.0209938884,3529978.5314490213,2593574.4593005097,2511093.417586698
2015-07-24,5942780.094614395,2208344.406058996,3492620.3400937575,2580219.1453148182,2495446.928151262
2015-07-27,5900433.189439555,2194525.644432634,3469493.8406833564,2571899.462164165,2485711.2812581053
2015-07-28,5954901.183261793,2218708.477278767,3505319.583780986,2586516.1170358136,2494530.514413381
2015-07-29,5981021.410800498,2233855.9659845866,3527772.6191975675,2595639.4178621145,2496673.5318338075
2015-07-30,6008970.173989432,2236247.6747276112,3532957.021263196,2597552.9554184885,2506499.679038661
2015-07-31,5991700.269951698,2230667.020993888,3519594.4790763953,2593054.2580845593,2503636.9496653625
2015-08-03,5967156.319437325,2222694.658517141,3500534.177364526,2586620.186361293,2499593.4425956393
2015-08-04,5934009.176628173,2214190.8052086104,3480203.188871865,2579746.046805648,2492351.2323719976
2015-08-05,5987390.092945824,2225617.8580919486,3507522.954658878,2589010.0845647585,2505821.6261120206
2015-08-06,5905357.731094891,2210470.3693861286,3471308.3814063263,2576795.627640324,2483311.7176506845
2015-08-07,5884475.267021176,2204092.4794047307,3451099.3788446216,2569305.946520818,2481748.2187853507
2015-08-10,5997040.323702543,2231995.748073346,3539157.9727534577,2601928.9481802103,2497710.709058178
2015-08-11,5897508.701331753,2210736.1148020197,3472065.7107276777,2577230.1972936676,2479966.1891238918
2015-08-12,5927714.829659523,2215519.5322880684,3484355.793271491,2581805.8214548025,2488265.2514819894
2015-08-13,5904807.523718808,2211533.3510496947,3474063.2303470816,2577987.0481681395,2482329.9130540336
2015-08-14,5936935.575729765,2221100.1860217922,3498765.381365664,2587174.0505671166,2486990.152327833
2015-08-17,5986890.080179392,2231464.257241563,3525526.0449691284,2597108.0529758804,2498366.835081139
2015-08-18,5957692.23933037,2225883.60350784,3511116.4568749554,2591783.2398276716,2491304.7581531187
2015-08-19,5877863.2483573295,2203295.243157056,3452791.9336366355,2570169.2032751357,2478699.084289939
2015-08-20,5699839.397506891,2153069.3595535485,3344674.2782062287,2530246.5303458385,2442128.159838626
2015-08-21,5552001.341513919,2095668.3497209684,3262257.5336041064,2498540.8655736973,2409387.5987658566
2015-08-24,5355147.821084134,1989104.4379484465,3139936.141338014,2438920.7069513556,2381452.3721147063
2015-08-25,5361581.9361532405,1990698.910443796,3140952.690762647,2439342.0114619,2383902.267571736
2015-08-26,5462898.878414663,2060058.463991497,3187383.5857327604,2458957.6350785913,2409780.66843068
2015-08-27,5533571.305408942,2114536.27424927,3223852.2963414704,2474200.3950262205,2426017.5992636615
2015-08-28,5535392.829945587,2115067.765081053,3224208.088640092,2474348.1156800226,2426671.344589322
2015-08-31,5500769.791885977,2093276.6409779435,3209620.604396608,2468293.2004106147,2417431.1320094736
2015-09-01,5431052.923832662,2036672.867393038,3171728.7245934117,2452504.9231525776,2402255.5020871996
2015-09-02,5483004.322485544,2069625.2989635938,3193787.8471079487,2461754.660532349,2416174.350536761
2015-09-03,5473084.065824286,2068562.3173000277,3193076.2625107057,2461457.9943546904,2412094.002617989
2015-09-04,5447643.648267874,2042785.0119585446,3175820.33602756,2454251.6682967064,2407943.7233525193
2015-09-08,5507354.495747657,2089556.205155462,3207130.058306257,2467349.666784952,2421485.992689816
2015-09-09,5477379.622486751,2065107.626893437,3190763.612569665,2460541.073993835,2414988.60617115
2015-09-10,5493703.505179806,2072282.7531225092,3195566.808601056,2462544.6388521525,2420219.369127934
2015-09-11,5512705.355299759,2083709.8060058467,3203216.34302142,2465728.610667271,2425461.2775854627
2015-09-14,5504152.992958023,2077066.1706085573,3198768.9392886506,2463881.459807006,2423515.423806516
2015-09-15,5527141.632779948,2104437.94844539,3217092.2426676606,2471497.8362564193,2426145.8793421113
2015-09-16,5549620.072004906,2124103.1092213667,3230256.5577166583,2476963.8815364153,2430647.0755389896
2015-09-17,5544388.664455629,2112941.801753921,3222784.919445606,2473867.263948038,2431394.5144507317
2015-09-18,5515056.758705802,2083444.060589956,3203038.4468721095,2465685.865015488,2426572.457119347
2015-09-21,5517510.45487951,2086633.0055806546,3205173.2006638385,2466572.1040391806,2426779.8795403363
2015-09-22,5477357.390431707,2053680.574010099,3183114.078149302,2457415.0832515117,2418128.5549555486
2015-09-23,5473251.163617769,2049960.1381876168,3180623.532058951,2456377.5134085575,2417336.731610328
2015-09-24,5461224.120683011,2039596.0669678454,3169179.726911145,2451913.3604796776,2416418.023796893
2015-09-25,5448366.036184563,2040127.5577996287,3169764.2428303086,2452141.5594201316,2410503.8348539583
2015-09-28,5364507.062086242,1989901.6741961206,3114527.4884693115,2430523.8550875057,2394652.99929241
2015-09-29,5362712.849869955,1992559.1283550365,3117450.0680651315,2431675.2878276673,2392717.6446798597
2015-09-30,5424501.903097913,2028966.2503321825,3150505.7139806356,2447462.6696621715,2404752.0282925526
2015-10-01,5440583.074688596,2037470.1036407128,3158231.489607847,2451131.8976401133,2408275.8238438335
2015-10-02,5497810.997716903,2065373.3723093278,3191556.5211208793,2463153.9618212013,2421795.9140872983
2015-10-05,5542783.779606059,2099123.0401275586,3231900.8264110023,2477614.151224374,2427389.1148121716
2015-10-06,5531928.945226579,2092479.4047302688,3223959.034031057,2474774.177959094,2425417.785792285
2015-10-07,5560553.701373844,2112410.310922137,3247784.4111708933,2483301.030521317,2429611.223222284
2015-10-08,5584070.296662329,2132872.7079457887,3272245.1317011253,2492040.208058261,2431336.2584359213
2015-10-09,5593513.41540102,2133935.689609355,3273744.5421024594,2492616.3591486756,2434885.7299891715
2015-10-12,5608262.274383854,2137656.125431837,3279081.4265817823,2494677.5141501627,2439292.5683679366
2015-10-13,5570773.204771979,2119585.43715121,3253159.416253641,2484684.2614502045,2432758.228690301
2015-10-14,5553486.774360664,2108955.6205155463,3237911.174884145,2478790.024613439,2430980.2961207395
2015-10-15,5639538.95880625,2146159.9787403676,3298375.5346613177,2499434.977369027,2448401.9701044033
2015-10-16,5661493.880041142,2153069.359553548,3309608.4058035123,2503241.982391373,2454204.4098084094
2015-10-19,5675008.912087068,2155195.3228806807,3313064.673847265,2504410.6032628543,2458917.3212062293
2015-10-20,5647264.731951651,2147754.4512357167,3300967.735694132,2500328.266037523,2450904.2615246577
2015-10-21,5615431.484237459,2134998.6712729214,3280230.127431618,2493307.055745164,2443971.1026599817
2015-10-22,5783685.662255594,2182301.3553016214,3366159.0502958475,2526432.2184384004,2484729.6722012153
2015-10-23,5839940.244173435,2196120.1169279832,3391267.8210842833,2535957.0820364016,2499529.566293354
2015-10-26,5837273.067656933,2192133.93568961,3384024.906433773,2533225.7329677423,2501080.113557779
2015-10-27,5844743.440204826,2190273.7177783684,3380644.8795968685,2531951.894461798,2505538.5972573645
2015-10-28,5993335.003531566,2215785.27770396,3481664.478669775,2569914.057755985,2531671.0416409234
2015-10-29,5963796.616143483,2214190.8052086104,3475011.162685552,2567560.2428702433,2521512.3889490063
2015-10-30,5899058.941686128,2204358.2248206222,3434107.7552118804,2552986.518538025,2508453.444178089
2015-11-02,6045020.195785682,2227478.076003189,3519180.235185857,2584550.0744747794,2539507.488008755
2015-11-03,6093792.956565553,2235450.438479936,3548533.0998221356,2595307.067743571,2549427.356113981
2015-11-04,6061293.876423655,2226680.839755514,3516244.9487222293,2583520.2262779437,2547409.3651565085
2015-11-05,6035155.851824589,2225883.6035078387,3513309.6622586013,2582447.8425210416,2537481.605464574
2015-11-06,6043626.2449417235,2225617.8580919476,3512331.2334373924,2582088.9821378705,2541395.5945255416
2015-11-09,5892286.183626322,2203560.9885729467,3431121.6412770213,2552349.44904546,2507026.669590905
2015-11-10,5894325.628464061,2208875.8968907786,3446024.2558421413,2557930.715664636,2502412.246016516
2015-11-11,5857126.272956396,2199309.061918681,3419034.868618135,2547806.3961837203,2496523.9859379004
2015-11-12,5729250.7186987065,2169014.0845070416,3324846.481678761,2515670.132968835,2473508.1145744575
2015-11-13,5587544.999591643,2145628.487908583,3271086.265357044,2495517.020929644,2432144.3926918446
2015-11-16,5681556.7511412455,2176986.446983789,3334031.005730321,2518941.8061875463,2450235.868507649
2015-11-17,5688875.906998604,2178049.4286473556,3336165.7595220506,2519730.516161391,2452625.140241503
2015-11-18,5802491.834056735,2210736.114802019,3401809.438617728,2543959.728884974,2478024.035680616
2015-11-19,5808128.595652705,2210204.623970236,3400742.061721863,2543569.7579442877,2480811.146089377
2015-11-20,5845635.459843132,2220302.949774116,3422933.335661602,2550970.8802694944,2489612.846093292
2015-11-23,5827155.864471894,2215519.532288068,3412412.0491166506,2547477.443929261,2485151.932652963
2015-11-24,5822060.410480921,2216051.0231198505,3413581.0809549782,2547866.3012365564,2482599.4915520735
2015-11-25,5835619.904155124,2219505.7135264412,3421179.7879041103,2550396.472016272,2485916.072250397
2015-11-27,5841650.578653139,2221631.6768535734,3425855.9152574223,2551951.424940003,2486969.4398149094
2015-11-30,5814480.7638335,2210736.1148020187,3401890.7625716985,2543985.664514028,2483165.3412222243
2015-12-01,5885118.241977688,2232261.4934892366,3449236.5520239817,2559747.082872802,2497947.5834667534
2015-12-02,5835309.851616991,2212596.33271326,3405982.3740058467,2545432.4524528333,2490775.3697251156
2015-12-03,5720585.89561325,2180441.1373903793,3341385.740817541,2521958.318336765,2464776.056012553
2015-12-04,5862660.1188503625,2220037.204358224,3407616.4772059442,2551172.2640668987,2497438.7096226723
2015-12-07,5840571.7730216775,2212064.841881477,3394274.2660076357,2545366.3195877015,2493712.9375767647
2015-12-08,5791163.661405981,2188413.4998671263,3354692.372785987,2528116.2245991803,2489517.497662837
2015-12-09,5717388.850154589,2170608.557002391,3324894.7677764315,2517694.243992142,2468065.8882113663
2015-12-10,5746570.172075461,2178315.1740632467,3337792.238601463,2522237.840925537,2476208.7625541864
2015-12-11,5617759.387383488,2136327.3983523776,3267523.2596237054,2497564.3299422874,2444927.1703698775
2015-12-14,5640814.720888734,2145628.4879085827,3279940.4108455973,2503100.6110896314,2449541.5709688687
2015-12-15,5697695.751389505,2174328.9928248725,3323835.015001252,2520151.8826044872,2457555.9136177306
2015-12-16,5773320.672666489,2202498.00690938,3373645.93680827,2536833.1816862565,2473907.830780685
2015-12-17,5662098.734394229,2162370.449109752,3302652.666365461,2513226.240416922,2449269.8396307384
2015-12-18,5661041.513065371,2160510.231198511,3300200.240878534,2512120.7659134106,2449889.85691998
2015-12-21,5631452.308133295,2141908.052086101,3276184.2607215787,2501068.8198402445,2447862.9053490525
2015-12-22,5665843.4483372215,2164230.667020993,3305003.4369099247,2511484.3486595205,2452617.987220369
2015-12-23,5691639.658192255,2182301.3553016204,3328333.246205253,2519910.6310774744,2455555.8145701983
2015-12-24,5692898.9013465885,2180441.1373903793,3325931.6481895573,2519044.2539572124,2456943.3435576214
2015-12-28,5690954.755535598,2177783.683231463,3322500.793881421,2517807.271562787,2457310.7760148314
2015-12-29,5754714.006135362,2203295.243157055,3355436.9952395307,2529680.5260482347,2473253.562784646
2015-12-30,5710729.180736462,2183895.8277969696,3330391.758790135,2520709.8332377146,2463120.414116746
2015-12-31,5661684.490503691,2163699.1761892103,3304317.2660482973,2511331.9229156626,2451130.384914153
2016-01-04,5593443.520182646,2135530.162104703,3267950.2103820513,2498187.984623837,2434415.4652750893
2016-01-05,5586919.819213684,2138453.3616795107,3271724.150121001,2499561.3931397935,2430237.8281973214
2016-01-06,5542683.400313997,2111081.583842678,3236386.3507471955,2486679.2005687514,2423520.472466497
2016-01-07,5408681.847713441,2054743.5556736642,3163652.2394147026,2460090.5226553134,2390842.081756262
2016-01-08,5375170.035170873,2031889.4499069885,3141760.8475552304,2449155.509849644,2386655.7982813274
2016-01-11,5381758.541165655,2034812.6494817964,3144556.3584729712,2450556.63856082,2388215.8199000866
2016-01-12,5406554.720524207,2046239.702365134,3155484.264787776,2456030.202355354,2393885.083760672
2016-01-13,5314016.958194891,1999999.9999999995,3111264.3648162396,2433933.699676996,2374449.1065969053
2016-01-14,5375651.6229789825,2035078.3948976877,3144810.4958291296,2450835.0316353287,2385500.9034389807
2016-01-15,5296564.075260723,1993090.6191868186,3104656.793556125,2430697.7314918716,2370005.469578819
2016-01-19,5295933.817099261,1990964.6558596857,3102623.694706859,2429981.631607111,2370421.6732143937
2016-01-20,5281202.740285927,1971830.9859154925,3084325.8050634647,2423684.7908704886,2369970.652074022
2016-01-21,5282598.589714627,1978208.8758968904,3090425.1016112627,2425784.138264191,2368544.2263993863
2016-01-22,5347596.122100461,2018867.9245283012,3129308.1171034756,2439175.5308658183,2384611.5883680065
2016-01-25,5307862.381808508,1988041.4562848788,3099828.183789118,2429090.6164925965,2376752.7498103576
2016-01-26,5343972.123401645,2015413.234121711,3126004.3314734185,2438075.057423155,2384131.097545893
2016-01-27,5295277.502413362,1993090.6191868186,3104656.793556125,2430770.5330171944,2369549.64733835
2016-01-28,5309535.243437231,1999202.763752325,3110501.952747765,2432782.9262370057,2373968.042602506
2016-01-29,5386595.412878547,2051554.6106829655,3160567.0119109415,2449987.457643559,2391634.135289031
2016-02-01,5395097.578128822,2052883.3377624229,3161837.6986917327,2450420.917895849,2394985.938021998
2016-02-02,5343498.16715965,2017007.70661706,3127529.155610368,2438733.867233885,2383502.6415461157
2016-02-03,5346083.379415169,2028700.5049162894,3138711.199281331,2442561.4200493144,2380914.924230947
2016-02-04,5343824.090873493,2027903.2686686148,3137948.7872128566,2442300.167347223,2380163.393658433
2016-02-05,5276224.832267608,1993356.3646027101,3104910.9309122832,2430975.6419793097,2361090.7863064124
2016-02-08,5262435.33684065,1968642.0409247936,3081276.1567895655,2422808.5013594725,2362852.3933755313
2016-02-09,5256172.74959609,1964655.85968642,3077464.0964471917,2421492.2060113084,2361324.1907816716
2016-02-10,5260927.659529812,1963061.3871910702,3075939.272310242,2420965.346934505,2363974.0916897994
2016-02-11,5247398.664820157,1939410.04517672,3053321.047612157,2410022.4734021085,2368580.169463282
2016-02-12,5279929.512131575,1975285.6763220828,3087629.590693522,2426567.543329922,2367003.437406922
2016-02-16,5307509.798490371,2007706.617060855,3118634.3481448293,2441529.276217578,2364773.2649787907
2016-02-17,5359540.58032171,2043847.9936221095,3153197.028582352,2458223.562111427,2371786.243841946
2016-02-18,5357536.071925011,2037204.35822482,3144907.0680244695,2454127.523157267,2374851.189918798
2016-02-19,5358235.614779558,2035078.3948976875,3142264.039520424,2452823.700413599,2376422.9834032343
2016-02-22,5384879.36030833,2058198.2460802544,3171006.9745019223,2466993.38956774,2374511.380008166
